player_id,matches_count,wins_count,easy_wins_count,defeated_count,easy_defeated_count,tied,score
TW4F9167,22.0,9.0,6.0,12.0,9.0,1.0,0.42424242424242425
IP1C1762,21.0,9.0,5.0,12.0,7.0,0.0,0.42857142857142855
UM0K1142,22.0,9.0,7.0,12.0,8.0,1.0,0.42424242424242425
SG5T9461,19.0,10.0,6.0,9.0,5.0,0.0,0.5263157894736842
RR4F7224,23.0,13.0,6.0,10.0,7.0,0.0,0.5652173913043478
AG9V8979,22.0,9.0,6.0,13.0,7.0,0.0,0.4090909090909091
KQ3S6513,29.0,10.0,5.0,19.0,11.0,0.0,0.3448275862068966
NS8P8229,23.0,11.0,10.0,12.0,7.0,0.0,0.4782608695652174
MN0L7117,19.0,9.0,6.0,10.0,7.0,0.0,0.47368421052631576
VW5X3949,21.0,14.0,8.0,7.0,3.0,0.0,0.6666666666666666
AB5Q6171,22.0,13.0,8.0,9.0,5.0,0.0,0.5909090909090909
AZ8A5869,21.0,9.0,4.0,12.0,8.0,0.0,0.42857142857142855
EW6L6765,26.0,17.0,10.0,9.0,2.0,0.0,0.6538461538461539
CJ0L3552,22.0,12.0,7.0,10.0,5.0,0.0,0.5454545454545454
QX3A2464,16.0,9.0,5.0,6.0,5.0,1.0,0.5833333333333334
RS4R5628,19.0,8.0,4.0,11.0,10.0,0.0,0.42105263157894735
GJ2M7194,19.0,8.0,4.0,11.0,8.0,0.0,0.42105263157894735
ME3D7213,23.0,13.0,8.0,10.0,8.0,0.0,0.5652173913043478
RZ5Y8389,24.0,18.0,8.0,6.0,4.0,0.0,0.75
SL5M1544,13.0,5.0,2.0,8.0,3.0,0.0,0.38461538461538464
VN5J2334,15.0,7.0,3.0,8.0,7.0,0.0,0.4666666666666667
CA2X9963,18.0,11.0,7.0,7.0,4.0,0.0,0.6111111111111112
TX6Y8483,16.0,11.0,6.0,5.0,3.0,0.0,0.6875
EB8U2122,17.0,10.0,6.0,7.0,5.0,0.0,0.5882352941176471
WI8A6284,18.0,9.0,4.0,9.0,4.0,0.0,0.5
FS3O1124,19.0,10.0,5.0,9.0,4.0,0.0,0.5263157894736842
IU7V4867,24.0,14.0,11.0,10.0,8.0,0.0,0.5833333333333334
BQ5J8169,16.0,12.0,8.0,4.0,3.0,0.0,0.75
WR9Z9628,15.0,12.0,8.0,3.0,2.0,0.0,0.8
TQ7N9185,24.0,9.0,7.0,15.0,7.0,0.0,0.375
QX4R2678,18.0,9.0,6.0,9.0,3.0,0.0,0.5
AE0J2335,17.0,9.0,6.0,8.0,6.0,0.0,0.5294117647058824
TF7L3955,13.0,6.0,3.0,7.0,3.0,0.0,0.46153846153846156
SE0E6594,25.0,15.0,8.0,10.0,8.0,0.0,0.6
AJ9S2289,15.0,9.0,5.0,6.0,2.0,0.0,0.6
FI7A1128,24.0,9.0,6.0,15.0,8.0,0.0,0.375
SH9W2446,18.0,7.0,5.0,11.0,6.0,0.0,0.3888888888888889
LB0Y9877,21.0,13.0,6.0,7.0,7.0,1.0,0.6349206349206349
NW0H7923,24.0,15.0,11.0,9.0,6.0,0.0,0.625
NH6E5995,19.0,6.0,5.0,12.0,4.0,1.0,0.3333333333333333
LC7Q3428,16.0,9.0,7.0,7.0,5.0,0.0,0.5625
AF7Z6264,18.0,7.0,5.0,11.0,7.0,0.0,0.3888888888888889
FH8K1334,15.0,8.0,4.0,7.0,5.0,0.0,0.5333333333333333
WN0K1443,21.0,11.0,8.0,9.0,7.0,1.0,0.5396825396825397
ZY8O6928,19.0,9.0,4.0,10.0,5.0,0.0,0.47368421052631576
YV1O4597,28.0,14.0,10.0,14.0,9.0,0.0,0.5
LO8V7738,19.0,6.0,5.0,13.0,7.0,0.0,0.3157894736842105
XO1F9492,17.0,10.0,4.0,7.0,3.0,0.0,0.5882352941176471
NH7W7195,18.0,8.0,6.0,9.0,4.0,1.0,0.46296296296296297
ZS7Y6224,22.0,11.0,6.0,11.0,8.0,0.0,0.5
RC5J5334,20.0,7.0,6.0,13.0,6.0,0.0,0.35
WQ3B1772,17.0,7.0,3.0,10.0,5.0,0.0,0.4117647058823529
RQ4C4758,17.0,9.0,7.0,8.0,4.0,0.0,0.5294117647058824
HL7K4928,16.0,5.0,4.0,11.0,6.0,0.0,0.3125
UU3L1185,20.0,16.0,12.0,4.0,2.0,0.0,0.8
DM0I3731,13.0,7.0,3.0,6.0,1.0,0.0,0.5384615384615384
NB4K8873,25.0,10.0,9.0,15.0,8.0,0.0,0.4
TE8G2835,29.0,20.0,11.0,9.0,4.0,0.0,0.6896551724137931
OD5A8714,21.0,8.0,6.0,13.0,8.0,0.0,0.38095238095238093
VK7W9581,21.0,11.0,7.0,10.0,9.0,0.0,0.5238095238095238
SH8E6176,11.0,8.0,4.0,3.0,2.0,0.0,0.7272727272727273
GT0H5126,24.0,8.0,6.0,16.0,7.0,0.0,0.3333333333333333
PE6I7356,19.0,9.0,7.0,10.0,6.0,0.0,0.47368421052631576
OO1V4161,20.0,10.0,6.0,10.0,6.0,0.0,0.5
XT4R1892,28.0,16.0,3.0,12.0,8.0,0.0,0.5714285714285714
LQ0W5194,14.0,5.0,2.0,9.0,8.0,0.0,0.35714285714285715
WP7J2732,22.0,14.0,6.0,8.0,4.0,0.0,0.6363636363636364
XE8T5387,23.0,15.0,9.0,8.0,4.0,0.0,0.6521739130434783
TM3L8689,18.0,9.0,6.0,9.0,6.0,0.0,0.5
JO4O2749,29.0,12.0,5.0,17.0,8.0,0.0,0.41379310344827586
NP5Y6637,22.0,11.0,9.0,11.0,7.0,0.0,0.5
PJ4C1944,18.0,7.0,4.0,10.0,6.0,1.0,0.4074074074074074
NM0C8276,21.0,9.0,5.0,12.0,7.0,0.0,0.42857142857142855
VK4E8472,27.0,18.0,10.0,9.0,5.0,0.0,0.6666666666666666
HV5B8759,18.0,9.0,8.0,9.0,6.0,0.0,0.5
VU1O9412,32.0,13.0,7.0,19.0,10.0,0.0,0.40625
NN7B3852,15.0,8.0,4.0,6.0,1.0,1.0,0.5555555555555556
CW6W1888,21.0,11.0,9.0,10.0,10.0,0.0,0.5238095238095238
MS8L2811,18.0,10.0,8.0,8.0,6.0,0.0,0.5555555555555556
LH0O7832,33.0,14.0,9.0,19.0,16.0,0.0,0.42424242424242425
RI6Y9463,18.0,7.0,5.0,11.0,5.0,0.0,0.3888888888888889
VR6K1915,22.0,12.0,7.0,10.0,5.0,0.0,0.5454545454545454
IN5D7144,17.0,6.0,4.0,11.0,5.0,0.0,0.35294117647058826
QN2O8524,24.0,14.0,9.0,10.0,5.0,0.0,0.5833333333333334
UE1Q1383,23.0,11.0,3.0,11.0,7.0,1.0,0.4927536231884058
KA8U8973,21.0,14.0,8.0,7.0,5.0,0.0,0.6666666666666666
RQ1Q9975,23.0,12.0,7.0,10.0,6.0,1.0,0.5362318840579711
MJ2N8664,15.0,10.0,5.0,5.0,2.0,0.0,0.6666666666666666
MZ0X9695,22.0,11.0,7.0,11.0,9.0,0.0,0.5
EM0C8947,19.0,10.0,6.0,9.0,7.0,0.0,0.5263157894736842
VR1K1445,23.0,13.0,9.0,10.0,7.0,0.0,0.5652173913043478
ON6W4374,14.0,5.0,2.0,9.0,7.0,0.0,0.35714285714285715
DA5E2373,22.0,10.0,7.0,12.0,6.0,0.0,0.45454545454545453
CK0F1347,18.0,11.0,8.0,6.0,2.0,1.0,0.6296296296296297
WQ3J5512,19.0,9.0,4.0,9.0,7.0,1.0,0.49122807017543857
XD3C7693,18.0,11.0,4.0,6.0,5.0,1.0,0.6296296296296297
LJ1P6651,27.0,12.0,8.0,15.0,8.0,0.0,0.4444444444444444
WS8V9948,19.0,10.0,5.0,8.0,5.0,1.0,0.543859649122807
FI9W2951,15.0,10.0,4.0,5.0,2.0,0.0,0.6666666666666666
RS7Y5539,17.0,10.0,6.0,7.0,6.0,0.0,0.5882352941176471
WP0T4886,24.0,10.0,8.0,14.0,6.0,0.0,0.4166666666666667
OE3V4972,23.0,11.0,8.0,12.0,6.0,0.0,0.4782608695652174
DJ9D7231,16.0,9.0,6.0,7.0,3.0,0.0,0.5625
KP2J1887,22.0,11.0,6.0,11.0,5.0,0.0,0.5
KU6C7573,18.0,12.0,5.0,6.0,6.0,0.0,0.6666666666666666
VT3D4236,20.0,10.0,8.0,10.0,6.0,0.0,0.5
OM2B2876,31.0,14.0,9.0,16.0,7.0,1.0,0.46236559139784944
GW2R3896,26.0,13.0,6.0,13.0,11.0,0.0,0.5
IE5W9254,24.0,14.0,10.0,10.0,9.0,0.0,0.5833333333333334
IX2D7366,24.0,18.0,15.0,6.0,5.0,0.0,0.75
RZ8W5329,29.0,17.0,13.0,12.0,5.0,0.0,0.5862068965517241
OH9O8437,18.0,9.0,4.0,9.0,2.0,0.0,0.5
AA3V3998,24.0,13.0,8.0,11.0,5.0,0.0,0.5416666666666666
GC7W6161,26.0,17.0,11.0,9.0,6.0,0.0,0.6538461538461539
SR4D1377,30.0,13.0,10.0,16.0,7.0,1.0,0.4444444444444444
HI8Q1625,17.0,8.0,7.0,9.0,6.0,0.0,0.47058823529411764
LM2U4836,22.0,12.0,9.0,10.0,8.0,0.0,0.5454545454545454
AM1B9956,20.0,11.0,7.0,9.0,7.0,0.0,0.55
NH0L2544,17.0,10.0,6.0,7.0,6.0,0.0,0.5882352941176471
HG2X7236,19.0,6.0,6.0,13.0,10.0,0.0,0.3157894736842105
ZF1F3564,15.0,9.0,2.0,6.0,6.0,0.0,0.6
UW4M2686,29.0,11.0,7.0,18.0,13.0,0.0,0.3793103448275862
PC0S1895,16.0,9.0,7.0,7.0,3.0,0.0,0.5625
BK1V5564,27.0,14.0,12.0,13.0,6.0,0.0,0.5185185185185185
SB9L1636,21.0,10.0,6.0,11.0,4.0,0.0,0.47619047619047616
DI8G6376,20.0,10.0,7.0,10.0,5.0,0.0,0.5
WN3A7873,19.0,11.0,5.0,8.0,3.0,0.0,0.5789473684210527
OG4Q6466,23.0,8.0,7.0,15.0,11.0,0.0,0.34782608695652173
BP2L7348,22.0,10.0,6.0,11.0,6.0,1.0,0.4696969696969697
NT4K7647,21.0,10.0,6.0,10.0,6.0,1.0,0.49206349206349204
ZA6K2854,17.0,12.0,7.0,5.0,4.0,0.0,0.7058823529411765
NW0Q6434,20.0,8.0,2.0,12.0,8.0,0.0,0.4
CS8M1731,21.0,5.0,3.0,16.0,13.0,0.0,0.23809523809523808
EB3T1617,19.0,9.0,6.0,10.0,6.0,0.0,0.47368421052631576
BR3W8217,24.0,11.0,4.0,13.0,10.0,0.0,0.4583333333333333
CA5N2392,19.0,8.0,4.0,11.0,9.0,0.0,0.42105263157894735
WU9P3885,20.0,9.0,6.0,11.0,5.0,0.0,0.45
SM7I7624,17.0,5.0,2.0,11.0,6.0,1.0,0.3137254901960784
TA9S8672,24.0,12.0,8.0,12.0,4.0,0.0,0.5
HZ9C1686,14.0,8.0,2.0,6.0,3.0,0.0,0.5714285714285714
MT0Q9191,19.0,11.0,7.0,8.0,4.0,0.0,0.5789473684210527
QC3U9936,24.0,15.0,10.0,9.0,5.0,0.0,0.625
DS4P8775,16.0,7.0,2.0,9.0,5.0,0.0,0.4375
DY6E5741,15.0,8.0,5.0,7.0,6.0,0.0,0.5333333333333333
QN1D5682,18.0,11.0,7.0,7.0,4.0,0.0,0.6111111111111112
KY6U6992,25.0,13.0,8.0,12.0,8.0,0.0,0.52
RP5L7265,33.0,11.0,6.0,22.0,9.0,0.0,0.3333333333333333
BH6L8313,21.0,16.0,7.0,5.0,4.0,0.0,0.7619047619047619
NR6P7743,24.0,14.0,7.0,10.0,6.0,0.0,0.5833333333333334
MO3I6893,14.0,9.0,4.0,4.0,0.0,1.0,0.6666666666666666
KA4B3997,22.0,12.0,4.0,10.0,5.0,0.0,0.5454545454545454
RY5Z5284,22.0,13.0,7.0,9.0,6.0,0.0,0.5909090909090909
QE0F8639,17.0,13.0,6.0,4.0,0.0,0.0,0.7647058823529411
PL9Q6697,29.0,15.0,11.0,14.0,7.0,0.0,0.5172413793103449
HR0D9766,18.0,10.0,5.0,8.0,5.0,0.0,0.5555555555555556
LB8Y5136,24.0,12.0,9.0,11.0,9.0,1.0,0.5138888888888888
BT4A5522,23.0,16.0,10.0,7.0,6.0,0.0,0.6956521739130435
OJ7G8872,19.0,6.0,4.0,12.0,9.0,1.0,0.3333333333333333
VH3B3228,29.0,13.0,7.0,16.0,8.0,0.0,0.4482758620689655
DO2E4297,17.0,7.0,5.0,10.0,7.0,0.0,0.4117647058823529
BA9K2626,21.0,6.0,4.0,15.0,5.0,0.0,0.2857142857142857
EZ0Y3254,20.0,10.0,5.0,10.0,5.0,0.0,0.5
QI8S6738,21.0,10.0,7.0,10.0,5.0,1.0,0.49206349206349204
LH1F6511,28.0,16.0,12.0,12.0,7.0,0.0,0.5714285714285714
UB1R5532,24.0,10.0,5.0,14.0,7.0,0.0,0.4166666666666667
EH4X8865,21.0,8.0,6.0,13.0,10.0,0.0,0.38095238095238093
UY3Z8134,25.0,12.0,7.0,13.0,5.0,0.0,0.48
QW3Z3197,27.0,12.0,7.0,14.0,5.0,1.0,0.4567901234567901
MP2M1729,12.0,9.0,5.0,3.0,2.0,0.0,0.75
TE8U8253,20.0,12.0,8.0,8.0,6.0,0.0,0.6
GZ6S6963,22.0,13.0,6.0,9.0,5.0,0.0,0.5909090909090909
JM2R6522,15.0,7.0,1.0,8.0,7.0,0.0,0.4666666666666667
FU4V1949,17.0,8.0,7.0,9.0,7.0,0.0,0.47058823529411764
KB8X5325,18.0,9.0,4.0,9.0,6.0,0.0,0.5
XK1V8446,22.0,10.0,9.0,11.0,7.0,1.0,0.4696969696969697
RC7S3899,21.0,11.0,9.0,10.0,7.0,0.0,0.5238095238095238
ES0B7392,18.0,8.0,4.0,10.0,7.0,0.0,0.4444444444444444
PP8Y5214,30.0,15.0,8.0,15.0,11.0,0.0,0.5
GL6I9731,19.0,12.0,5.0,7.0,4.0,0.0,0.631578947368421
PJ5C5773,10.0,7.0,3.0,3.0,2.0,0.0,0.7
GK0P7327,15.0,9.0,6.0,6.0,4.0,0.0,0.6
VR3Y3818,25.0,14.0,10.0,11.0,4.0,0.0,0.56
WW0B7913,18.0,10.0,7.0,8.0,4.0,0.0,0.5555555555555556
PC8M4488,14.0,7.0,7.0,7.0,6.0,0.0,0.5
DL7J4861,16.0,8.0,3.0,8.0,5.0,0.0,0.5
WV9I7491,21.0,8.0,5.0,13.0,9.0,0.0,0.38095238095238093
GS6I2791,27.0,12.0,10.0,15.0,10.0,0.0,0.4444444444444444
OW0X3179,20.0,13.0,11.0,7.0,3.0,0.0,0.65
ZW8B7632,24.0,10.0,4.0,14.0,8.0,0.0,0.4166666666666667
GS5N9416,18.0,11.0,7.0,7.0,2.0,0.0,0.6111111111111112
BA8Z4161,21.0,12.0,8.0,9.0,6.0,0.0,0.5714285714285714
MW5W8539,14.0,11.0,6.0,3.0,3.0,0.0,0.7857142857142857
YY0B9878,23.0,11.0,7.0,12.0,11.0,0.0,0.4782608695652174
YL1K8929,26.0,14.0,4.0,12.0,8.0,0.0,0.5384615384615384
CB4Y7944,21.0,10.0,5.0,10.0,7.0,1.0,0.49206349206349204
HI2Z3732,21.0,12.0,9.0,9.0,8.0,0.0,0.5714285714285714
KN3E8417,21.0,13.0,7.0,8.0,3.0,0.0,0.6190476190476191
ZS3I6575,20.0,9.0,4.0,11.0,7.0,0.0,0.45
JQ1G4928,24.0,14.0,12.0,10.0,6.0,0.0,0.5833333333333334
JD4U4236,22.0,13.0,8.0,9.0,6.0,0.0,0.5909090909090909
NF4I9155,18.0,7.0,3.0,11.0,6.0,0.0,0.3888888888888889
PY1S1894,17.0,9.0,2.0,8.0,5.0,0.0,0.5294117647058824
PN3X8238,19.0,9.0,4.0,10.0,9.0,0.0,0.47368421052631576
TE6X6384,21.0,11.0,7.0,10.0,5.0,0.0,0.5238095238095238
SR7A2174,21.0,8.0,6.0,13.0,7.0,0.0,0.38095238095238093
MS7F7522,21.0,10.0,5.0,11.0,4.0,0.0,0.47619047619047616
UO2E1389,21.0,11.0,9.0,10.0,8.0,0.0,0.5238095238095238
GD7K2549,14.0,6.0,5.0,8.0,4.0,0.0,0.42857142857142855
NV5J8131,14.0,10.0,9.0,4.0,4.0,0.0,0.7142857142857143
JD3T2962,28.0,12.0,10.0,16.0,7.0,0.0,0.42857142857142855
CB6B7284,23.0,15.0,7.0,8.0,5.0,0.0,0.6521739130434783
AF2D2517,16.0,8.0,7.0,8.0,5.0,0.0,0.5
PH0P4742,17.0,11.0,5.0,6.0,4.0,0.0,0.6470588235294118
QJ3H7647,21.0,12.0,5.0,9.0,7.0,0.0,0.5714285714285714
PX9L8731,15.0,9.0,5.0,6.0,2.0,0.0,0.6
PI0U7656,22.0,12.0,7.0,10.0,7.0,0.0,0.5454545454545454
JY0U1418,13.0,6.0,2.0,7.0,6.0,0.0,0.46153846153846156
QK8T1993,25.0,17.0,10.0,8.0,4.0,0.0,0.68
QY5R2899,24.0,13.0,6.0,11.0,9.0,0.0,0.5416666666666666
HK2T7791,28.0,10.0,7.0,18.0,10.0,0.0,0.35714285714285715
LE6I1229,17.0,7.0,1.0,10.0,4.0,0.0,0.4117647058823529
QN6W5631,22.0,12.0,9.0,10.0,6.0,0.0,0.5454545454545454
TU9N3557,29.0,15.0,11.0,14.0,10.0,0.0,0.5172413793103449
NN1L1641,24.0,14.0,11.0,10.0,5.0,0.0,0.5833333333333334
CV5J2517,20.0,9.0,7.0,11.0,7.0,0.0,0.45
BS9F5942,26.0,17.0,9.0,9.0,4.0,0.0,0.6538461538461539
US2K6147,26.0,14.0,7.0,12.0,6.0,0.0,0.5384615384615384
PB9L5783,25.0,12.0,6.0,13.0,11.0,0.0,0.48
NM1A1224,13.0,4.0,2.0,9.0,3.0,0.0,0.3076923076923077
LS3T6783,19.0,15.0,10.0,4.0,3.0,0.0,0.7894736842105263
UQ9Y7233,29.0,15.0,11.0,14.0,7.0,0.0,0.5172413793103449
HX5F3971,26.0,13.0,12.0,12.0,6.0,1.0,0.5128205128205128
CE3B3515,21.0,7.0,5.0,14.0,8.0,0.0,0.3333333333333333
KQ8I5343,23.0,14.0,8.0,9.0,6.0,0.0,0.6086956521739131
YV7I4249,19.0,12.0,4.0,7.0,4.0,0.0,0.631578947368421
JC3J1264,20.0,12.0,7.0,8.0,6.0,0.0,0.6
TJ5A1358,16.0,8.0,6.0,8.0,4.0,0.0,0.5
QX9F3272,23.0,12.0,7.0,11.0,7.0,0.0,0.5217391304347826
OA6K5428,22.0,13.0,9.0,9.0,6.0,0.0,0.5909090909090909
ZX1Z6643,22.0,9.0,7.0,13.0,11.0,0.0,0.4090909090909091
FU2C3453,22.0,13.0,5.0,9.0,3.0,0.0,0.5909090909090909
QQ6O7538,17.0,7.0,4.0,10.0,5.0,0.0,0.4117647058823529
LJ3C6951,16.0,8.0,3.0,8.0,4.0,0.0,0.5
RC9I1541,21.0,10.0,7.0,11.0,7.0,0.0,0.47619047619047616
NI6P7594,32.0,12.0,10.0,20.0,13.0,0.0,0.375
GG2O7437,13.0,6.0,3.0,6.0,1.0,1.0,0.48717948717948717
SO4K3359,16.0,9.0,7.0,7.0,4.0,0.0,0.5625
PI4P7984,18.0,10.0,5.0,8.0,5.0,0.0,0.5555555555555556
PE9C4799,23.0,15.0,9.0,8.0,6.0,0.0,0.6521739130434783
MD0P3716,13.0,6.0,3.0,7.0,2.0,0.0,0.46153846153846156
MK7G3358,24.0,16.0,13.0,8.0,5.0,0.0,0.6666666666666666
WH0I6929,18.0,11.0,2.0,7.0,5.0,0.0,0.6111111111111112
ML8B1363,16.0,8.0,5.0,8.0,5.0,0.0,0.5
IO6O5152,24.0,8.0,6.0,15.0,9.0,1.0,0.3472222222222222
IU2M3236,18.0,14.0,6.0,4.0,3.0,0.0,0.7777777777777778
AN9P1438,22.0,11.0,6.0,11.0,6.0,0.0,0.5
YZ4F4493,23.0,10.0,5.0,13.0,9.0,0.0,0.43478260869565216
NT8Z8837,21.0,12.0,5.0,8.0,4.0,1.0,0.5873015873015873
TH9Y3258,25.0,14.0,8.0,11.0,7.0,0.0,0.56
IW3Q7253,20.0,11.0,7.0,9.0,6.0,0.0,0.55
UP7R4574,24.0,10.0,4.0,14.0,10.0,0.0,0.4166666666666667
EK8D2635,13.0,7.0,7.0,6.0,4.0,0.0,0.5384615384615384
ZT5T4624,28.0,17.0,10.0,11.0,7.0,0.0,0.6071428571428571
BD9D4591,22.0,12.0,8.0,10.0,7.0,0.0,0.5454545454545454
GI9V4816,21.0,9.0,5.0,12.0,8.0,0.0,0.42857142857142855
UI1M3637,29.0,11.0,6.0,18.0,11.0,0.0,0.3793103448275862
TZ4R8733,22.0,13.0,4.0,9.0,6.0,0.0,0.5909090909090909
DC6Q8663,19.0,8.0,6.0,11.0,5.0,0.0,0.42105263157894735
AO8K4315,21.0,13.0,11.0,8.0,6.0,0.0,0.6190476190476191
ZN4B6932,23.0,14.0,10.0,9.0,7.0,0.0,0.6086956521739131
YZ6V5981,17.0,7.0,6.0,10.0,10.0,0.0,0.4117647058823529
DO6K6836,21.0,16.0,11.0,5.0,3.0,0.0,0.7619047619047619
VF2D5794,18.0,9.0,6.0,9.0,2.0,0.0,0.5
MR7R3219,22.0,11.0,7.0,11.0,9.0,0.0,0.5
SM3T9691,14.0,7.0,4.0,7.0,4.0,0.0,0.5
JP5V6297,23.0,14.0,10.0,9.0,7.0,0.0,0.6086956521739131
DB0R2323,26.0,15.0,11.0,10.0,5.0,1.0,0.5897435897435898
PG3I8886,21.0,8.0,6.0,13.0,7.0,0.0,0.38095238095238093
ZX4Q3963,16.0,4.0,2.0,12.0,3.0,0.0,0.25
KY5F2717,29.0,16.0,11.0,13.0,9.0,0.0,0.5517241379310345
LM0H6971,17.0,8.0,3.0,9.0,6.0,0.0,0.47058823529411764
CW0Y1779,17.0,11.0,7.0,6.0,4.0,0.0,0.6470588235294118
KC3S3146,22.0,9.0,6.0,12.0,6.0,1.0,0.42424242424242425
JK9Y1729,19.0,6.0,2.0,13.0,8.0,0.0,0.3157894736842105
MY2L1632,26.0,15.0,10.0,11.0,5.0,0.0,0.5769230769230769
RQ5S9872,17.0,7.0,3.0,10.0,8.0,0.0,0.4117647058823529
CU0T5935,12.0,9.0,7.0,3.0,2.0,0.0,0.75
WY9H6785,22.0,8.0,5.0,14.0,10.0,0.0,0.36363636363636365
JW9A1493,20.0,11.0,8.0,9.0,7.0,0.0,0.55
CU5A6843,17.0,9.0,4.0,8.0,5.0,0.0,0.5294117647058824
CN1D6619,21.0,12.0,6.0,9.0,5.0,0.0,0.5714285714285714
JH5P5944,18.0,10.0,7.0,8.0,5.0,0.0,0.5555555555555556
CY6G2954,16.0,7.0,4.0,9.0,7.0,0.0,0.4375
ZK8M9824,13.0,5.0,3.0,8.0,3.0,0.0,0.38461538461538464
JA6E9165,23.0,14.0,9.0,9.0,5.0,0.0,0.6086956521739131
RU6B7269,24.0,11.0,8.0,13.0,7.0,0.0,0.4583333333333333
GI5Z6816,16.0,4.0,4.0,12.0,8.0,0.0,0.25
VI7O4571,19.0,8.0,4.0,11.0,8.0,0.0,0.42105263157894735
QL2X7371,21.0,10.0,6.0,11.0,6.0,0.0,0.47619047619047616
YT5W7723,21.0,13.0,10.0,8.0,5.0,0.0,0.6190476190476191
QQ2T8699,17.0,12.0,8.0,5.0,2.0,0.0,0.7058823529411765
WL7Z8515,28.0,12.0,9.0,16.0,11.0,0.0,0.42857142857142855
DV8W7877,25.0,16.0,13.0,9.0,6.0,0.0,0.64
LN9M1378,14.0,7.0,6.0,7.0,1.0,0.0,0.5
RR7L8229,14.0,5.0,2.0,9.0,4.0,0.0,0.35714285714285715
IE2F5413,23.0,9.0,4.0,13.0,8.0,1.0,0.4057971014492754
NL7J3122,21.0,12.0,7.0,9.0,6.0,0.0,0.5714285714285714
DF7C8297,25.0,15.0,9.0,10.0,8.0,0.0,0.6
BC8H9266,17.0,11.0,8.0,6.0,3.0,0.0,0.6470588235294118
YA2A5434,27.0,14.0,9.0,13.0,6.0,0.0,0.5185185185185185
IF8O6372,25.0,14.0,9.0,11.0,5.0,0.0,0.56
QZ4N6576,20.0,11.0,5.0,9.0,2.0,0.0,0.55
QX8M9127,13.0,7.0,1.0,6.0,3.0,0.0,0.5384615384615384
LV2N3839,18.0,5.0,4.0,13.0,8.0,0.0,0.2777777777777778
OO3X9531,35.0,23.0,13.0,12.0,8.0,0.0,0.6571428571428571
FY1W5597,17.0,7.0,5.0,10.0,8.0,0.0,0.4117647058823529
EK3P4714,22.0,7.0,4.0,15.0,8.0,0.0,0.3181818181818182
GO7Z7628,28.0,21.0,20.0,7.0,3.0,0.0,0.75
PA2Z2433,22.0,15.0,8.0,7.0,6.0,0.0,0.6818181818181818
BV2H9439,23.0,16.0,7.0,7.0,5.0,0.0,0.6956521739130435
YA0H1656,19.0,9.0,7.0,10.0,6.0,0.0,0.47368421052631576
YY9O9522,16.0,4.0,1.0,12.0,7.0,0.0,0.25
AA1P6699,20.0,10.0,7.0,10.0,5.0,0.0,0.5
PA8F6981,26.0,10.0,7.0,16.0,10.0,0.0,0.38461538461538464
PT2K6818,12.0,6.0,3.0,6.0,6.0,0.0,0.5
IG2D7624,20.0,9.0,8.0,11.0,5.0,0.0,0.45
HR9S6659,25.0,14.0,4.0,11.0,6.0,0.0,0.56
RT0Y9114,18.0,8.0,6.0,10.0,6.0,0.0,0.4444444444444444
GT3S4285,21.0,11.0,7.0,10.0,5.0,0.0,0.5238095238095238
EE1M4487,26.0,9.0,5.0,17.0,11.0,0.0,0.34615384615384615
CY3K9457,21.0,11.0,10.0,10.0,6.0,0.0,0.5238095238095238
ZL7I8497,20.0,16.0,8.0,4.0,1.0,0.0,0.8
FC1I9862,19.0,16.0,8.0,3.0,1.0,0.0,0.8421052631578947
SG0A4858,29.0,18.0,12.0,11.0,7.0,0.0,0.6206896551724138
AS2C6341,22.0,6.0,6.0,16.0,10.0,0.0,0.2727272727272727
RY5E9211,23.0,12.0,8.0,11.0,8.0,0.0,0.5217391304347826
VV5Q2491,20.0,12.0,4.0,8.0,7.0,0.0,0.6
UQ8D9149,17.0,11.0,6.0,6.0,2.0,0.0,0.6470588235294118
RI6M3852,22.0,12.0,8.0,10.0,3.0,0.0,0.5454545454545454
BY2O9261,26.0,16.0,9.0,10.0,6.0,0.0,0.6153846153846154
AS4Y3543,18.0,10.0,6.0,8.0,2.0,0.0,0.5555555555555556
KL1I8512,23.0,12.0,8.0,11.0,6.0,0.0,0.5217391304347826
RQ9X8588,20.0,10.0,6.0,10.0,8.0,0.0,0.5
IB5K7298,25.0,9.0,6.0,16.0,9.0,0.0,0.36
RK9L3998,21.0,9.0,5.0,12.0,6.0,0.0,0.42857142857142855
ZL6I6131,18.0,9.0,6.0,9.0,4.0,0.0,0.5
FH3D3612,14.0,9.0,4.0,5.0,5.0,0.0,0.6428571428571429
KR7A9339,19.0,10.0,6.0,9.0,7.0,0.0,0.5263157894736842
GA3P9962,17.0,5.0,4.0,12.0,8.0,0.0,0.29411764705882354
OQ6U4424,23.0,14.0,7.0,9.0,4.0,0.0,0.6086956521739131
KO3E4945,18.0,11.0,5.0,7.0,2.0,0.0,0.6111111111111112
QN8O9135,17.0,12.0,8.0,5.0,4.0,0.0,0.7058823529411765
NB3S6964,12.0,6.0,3.0,6.0,3.0,0.0,0.5
HT9R6714,23.0,9.0,4.0,14.0,12.0,0.0,0.391304347826087
ZA1X9988,23.0,15.0,12.0,8.0,3.0,0.0,0.6521739130434783
RM9M9173,22.0,14.0,9.0,8.0,4.0,0.0,0.6363636363636364
WJ5D7136,21.0,12.0,10.0,9.0,7.0,0.0,0.5714285714285714
